timestamp,name,country,tags,image,link
2026-03-22T16:47:37.080274,LoyleCarner,UK,RAP|JAZZ|HIP-HOP|THURSDAY,https://media.appmiral.com/prod/performance/0056/88/thumb_5587838_performance_960.jpeg,/en/programs-lineup-2026#/artist/2068359-loyle-carner?from=%2F
2026-03-22T16:47:37.080534,NatashaBedingfield,UK,DANCE-POP|POP|WEDNESDAY,https://media.appmiral.com/prod/performance/0057/08/thumb_5607365_performance_960.jpeg,/en/programs-lineup-2026#/artist/2078749-natasha-bedingfield?from=%2F
2026-03-22T16:47:38.697718,NiaArchives,UK,DNB|ELECTRONIC|HOUSE|FRIDAY,https://media.appmiral.com/prod/performance/0056/88/thumb_5587827_performance_960.jpeg,/en/programs-lineup-2026#/artist/2068356-nia-archives?from=%2F
2026-03-22T16:47:38.697968,Parcels,AU,POP|INDIE|ROCK|THURSDAY,https://media.appmiral.com/prod/performance/0056/92/thumb_5591455_performance_960.jpeg,/en/programs-lineup-2026#/artist/2068363-parcels?from=%2F
2026-03-22T16:47:40.852431,Peggy Gou,KR,ELECTRONIC|TECHNO|FRIDAY,https://media.appmiral.com/prod/performance/0057/08/thumb_5607892_performance_960.jpeg,/en/programs-lineup-2026#/artist/2079180-peggy-gou?from=%2F
2026-03-22T16:47:40.852683,RichieHawtin,UK,TECHNO|ELECTRONIC|THURSDAY,https://media.appmiral.com/prod/performance/0056/95/thumb_5594688_performance_960.jpeg,/en/programs-lineup-2026#/artist/2069918-richie-hawtin?from=%2F
2026-03-22T16:47:40.852935,Sara Landry,US,ELECTRONIC|TECHNO|HARD TECHNO|TUESDAY,https://media.appmiral.com/prod/performance/0056/88/thumb_5587832_performance_960.jpeg,/en/programs-lineup-2026#/artist/2068357-sara-landry?from=%2F
2026-03-22T16:47:42.487551,Sigrid,NO,POP|SCANDI-POP|FRIDAY,https://media.appmiral.com/prod/performance/0057/09/thumb_5608627_performance_960.jpeg,/en/programs-lineup-2026#/artist/2078518-sigrid?from=%2F
2026-03-22T16:47:42.487800,Soulwax,BE,ELECTRO-HOUSE|ELECTRONIC|SATURDAY,https://media.appmiral.com/prod/performance/0057/10/thumb_5609689_performance_960.jpeg,/en/programs-lineup-2026#/artist/2078741-soulwax?from=%2F
2026-03-22T16:47:42.488115,Sub Focus,UK,DNB|ELECTRONIC|SATURDAY,https://media.appmiral.com/prod/performance/0056/95/thumb_5594690_performance_960.jpeg,/en/programs-lineup-2026#/artist/2068360-sub-focus?from=%2F
2026-03-22T16:47:44.645986,TashSultana,AU,ROCK|HIP-HOP|INDIE|WEDNESDAY,https://media.appmiral.com/prod/performance/0056/78/thumb_5577136_performance_960.jpeg,/en/programs-lineup-2026#/artist/2064844-tash-sultana?from=%2F
2026-03-22T16:47:44.646247,TOMORA,,ELECTRONIC|INDIE|WEDNESDAY,https://media.appmiral.com/prod/performance/0056/81/thumb_5580979_performance_960.jpeg,/en/programs-lineup-2026#/artist/2064840-tomora?from=%2F
2026-03-22T16:47:44.646496,Trym,FR,ELECTRONIC|TECHNO|TUESDAY,https://media.appmiral.com/prod/performance/0056/96/thumb_5595144_performance_960.png,/en/programs-lineup-2026#/artist/2068358-trym?from=%2F
2026-03-22T16:47:46.281321,Underworld,UK,HOUSE|TECHNO|ELECTRONIC|TUESDAY,https://media.appmiral.com/prod/performance/0056/81/thumb_5580030_performance_960.jpeg,/en/programs-lineup-2026#/artist/2065313-underworld?from=%2F
2026-03-22T16:47:46.281623,VintageCulture,BR,TECH-HOUSE|ELECTRONIC|HOUSE|TUESDAY,https://media.appmiral.com/prod/performance/0056/96/thumb_5595068_performance_960.png,/en/programs-lineup-2026#/artist/2071971-vintage-culture?from=%2F
2026-03-22T16:47:48.441133,WhoMadeWho (Hybrid DJSet),DK,ELECTRONIC|WEDNESDAY,https://media.appmiral.com/prod/performance/0056/95/thumb_5594717_performance_960.jpeg,/en/programs-lineup-2026#/artist/2069919-whomadewho-(hybrid-dj-set)?from=%2F
2026-03-22T16:47:48.441388,Wolf Alice,UK,ALTERNATIVE|ROCK|INDIE|TUESDAY,https://media.appmiral.com/prod/performance/0056/88/thumb_5587842_performance_960.jpeg,/en/programs-lineup-2026#/artist/2068364-wolf-alice?from=%2F
2026-03-22T16:47:48.441643,¥ØU$UK€¥UK1MAT$U,JP,ELECTRONIC|TECHNO|BREAKBEAT|WEDNESDAY,https://media.appmiral.com/prod/performance/0056/95/thumb_5594558_performance_960.jpeg,/en/programs-lineup-2026#/artist/2071969-%C2%A5%C3%B8u%24uk%E2%82%AC-%C2%A5uk1mat%24u?from=%2F
2026-03-22T16:47:50.609645,2manydjs (DJSet),BE,ELECTRO-HOUSE|ELECTRONIC|SATURDAY,https://media.appmiral.com/prod/performance/0057/08/thumb_5607360_performance_960.jpeg,/en/programs-lineup-2026#/artist/2078746-2manydjs-(dj-set)?from=%2F
2026-03-22T16:47:50.609926,6363,HU,HIP-HOP|RAP|THURSDAY,https://media.appmiral.com/prod/performance/0057/10/thumb_5609665_performance_960.jpeg,/en/programs-lineup-2026#/artist/2079572-6363?from=%2F
2026-03-22T16:47:50.610201,Alizade,AZ,RAP|HIP-HOP|THURSDAY,https://media.appmiral.com/prod/performance/0057/09/thumb_5608570_performance_500.png,/en/programs-lineup-2026#/artist/2079528-alizade?from=%2F
2026-03-22T16:47:52.261172,ALT BLK ERA,UK,ROCK|RAP|ALT POP|WEDNESDAY,https://media.appmiral.com/prod/performance/0056/78/thumb_5577128_performance_960.jpeg,/en/programs-lineup-2026#/artist/2064843-alt-blk-era?from=%2F
2026-03-22T16:47:52.261425,Altin Gün,NL,ROCK|INDIE|FRIDAY,https://media.appmiral.com/prod/performance/0057/10/thumb_5609652_performance_960.jpeg,/en/programs-lineup-2026#/artist/2079529-altin-gun?from=%2F
2026-03-22T16:47:52.261682,Ana FrangoElétrico,BR,INDIE|ELECTRONIC|TUESDAY,https://media.appmiral.com/prod/performance/0057/08/thumb_5607370_performance_960.jpeg,/en/programs-lineup-2026#/artist/2078750-ana-frango-eletrico?from=%2F
2026-03-22T16:47:54.419392,AnalogBalaton,HU,ELECTRONIC|ALTERNATIVE|SATURDAY,https://media.appmiral.com/prod/performance/0056/95/thumb_5594563_performance_960.jpeg,/en/programs-lineup-2026#/artist/2071962-analog-balaton?from=%2F
2026-03-22T16:47:54.419648,Anetha,FR,ELECTRONIC|EXPERIMENTAL|TECHNO|SATURDAY,https://media.appmiral.com/prod/performance/0056/95/thumb_5594569_performance_960.jpeg,/en/programs-lineup-2026#/artist/2071953-anetha?from=%2F
2026-03-22T16:47:54.419896,ANNA,BR,TECHNO|ELECTRONIC|THURSDAY,https://media.appmiral.com/prod/performance/0056/78/thumb_5577123_performance_960.jpeg,/en/programs-lineup-2026#/artist/2064839-anna?from=%2F
2026-03-22T16:47:56.040496,Annisokay,DE,METALCORE|ROCK|FRIDAY,https://media.appmiral.com/prod/performance/0056/95/thumb_5594573_performance_960.jpeg,/en/programs-lineup-2026#/artist/2071974-annisokay?from=%2F
2026-03-22T16:47:56.040752,AntonySzmierek,UK,INDIE|HIP-HOP|THURSDAY,https://media.appmiral.com/prod/performance/0056/78/thumb_5577137_performance_960.jpeg,/en/programs-lineup-2026#/artist/2064845-antony-szmierek?from=%2F
2026-03-22T16:47:56.040992,AVRALIZE,DE,ROCK|METALCORE|TUESDAY,https://media.appmiral.com/prod/performance/0056/95/thumb_5594580_performance_960.jpeg,/en/programs-lineup-2026#/artist/2071973-avralize?from=%2F
2026-03-22T16:47:58.197680,AWS,HU,METALCORE|ROCK|FRIDAY,https://media.appmiral.com/prod/performance/0057/03/thumb_5602480_performance_960.jpeg,/en/programs-lineup-2026#/artist/2074034-aws?from=%2F
2026-03-22T16:47:58.197948,BabyLasagna,HR,ROCK|METAL|POP PUNK|FRIDAY,https://media.appmiral.com/prod/performance/0056/81/thumb_5580982_performance_960.jpeg,/en/programs-lineup-2026#/artist/2065607-baby-lasagna?from=%2F
2026-03-22T16:47:58.198189,Bad Nerves,UK,ROCK|PUNK ROCK|TUESDAY,https://media.appmiral.com/prod/performance/0056/77/thumb_5576971_performance_960.jpeg,/en/programs-lineup-2026#/artist/2064799-bad-nerves?from=%2F
2026-03-22T16:47:59.816870,Bëlga,HU,HIP-HOP|RAP|FRIDAY,https://media.appmiral.com/prod/performance/0056/100/thumb_5599117_performance_960.jpeg,/en/programs-lineup-2026#/artist/2074008-belga?from=%2F
2026-03-22T16:47:59.817119,BIIA,PT,TECHNO|ELECTRONIC|TUESDAY,https://media.appmiral.com/prod/performance/0056/78/thumb_5577093_performance_960.jpeg,/en/programs-lineup-2026#/artist/2064817-biia?from=%2F
2026-03-22T16:47:59.817386,"Black Country, NewRoad",UK,ROCK|INDIE|THURSDAY,https://media.appmiral.com/prod/performance/0057/08/thumb_5607341_performance_960.jpeg,/en/programs-lineup-2026#/artist/2078740-black-country%2C-new-road?from=%2F
2026-03-22T16:48:01.976757,Blahalousiana,HU,POP|ALT POP|SATURDAY,https://media.appmiral.com/prod/performance/0056/100/thumb_5599242_performance_960.jpeg,/en/programs-lineup-2026#/artist/2074022-blahalousiana?from=%2F
2026-03-22T16:48:01.977018,Bohemian Betyars x ParnoGraszt,HU,FOLK|WEDNESDAY,https://media.appmiral.com/prod/performance/0057/11/thumb_5610634_performance_500.jpeg,/en/programs-lineup-2026#/artist/2074085-bohemian-betyars-x-parno-graszt?from=%2F
2026-03-22T16:48:01.977361,Bongor,HU,RAP|HIP-HOP|THURSDAY,https://media.appmiral.com/prod/performance/0057/09/thumb_5608990_performance_960.jpeg,/en/programs-lineup-2026#/artist/2079561-bongor?from=%2F
2026-03-22T16:48:04.132017,Bratri,CZ,MELODIC TECHNO|MELODIC HOUSE|ELECTRONIC|FRIDAY,https://media.appmiral.com/prod/performance/0057/09/thumb_5608694_performance_960.jpeg,/en/programs-lineup-2026#/artist/2079558-bratri?from=%2F
2026-03-22T16:48:04.132289,BrookeCombe,SCO,INDIE|POP|TUESDAY,https://media.appmiral.com/prod/performance/0056/78/thumb_5577104_performance_960.jpeg,/en/programs-lineup-2026#/artist/2064824-brooke-combe?from=%2F
